SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.4470704795128807,0.8421633067100425,-1.5167148625120486,-0.5190998369867725,0.9878076543868911,1.0330801932944451,1.5369526832365625,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,1.9213041164592528,1.9213041164592528,-0.6326916550704758,1.9213041164592528,-0.7327245361673371,1.9213041164592528,-0.7261456722543318,1.9213041164592528,-0.6390325060712667,1.9213041164592528,-0.7901355443580452,1.9213041164592528,-0.8053528422182002,-0.5168919540706007,1.8005780871608432,0.8201303175314066,-0.530672331781474,-0.7059757112310322,1.8303955932645344
-0.4470704795128807,0.6788760095324308,-0.10555222548728167,0.3263596740745543,-1.0123428337075158,1.0330801932944451,1.5369526832365625,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,-0.5204798092260832,-0.5204798092260832,1.5805487427973264,-0.5204798092260832,-0.7327245361673371,-0.5204798092260832,1.377134145681104,-0.5204798092260832,1.5648656218569217,-0.5204798092260832,-0.7901355443580452,-0.5204798092260832,-0.8053528422182002,-0.5168919540706007,-0.5553771908758497,-1.2193184163829003,-0.530672331781474,-0.7059757112310322,-0.5463299866322814
-0.4470704795128807,1.4544906711260865,0.5975299856395796,1.5422433674041025,0.9878076543868911,1.0330801932944451,1.5369526832365625,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,-0.5204798092260832,-0.5204798092260832,1.5805487427973264,-0.5204798092260832,1.3647693650750403,-0.5204798092260832,-0.7261456722543318,-0.5204798092260832,1.5648656218569217,-0.5204798092260832,1.2656056383496348,-0.5204798092260832,1.2416917748072747,-0.5168919540706007,1.8005780871608432,-1.2193184163829003,-0.530672331781474,-0.7059757112310322,-0.5463299866322814
-0.4470704795128807,1.5769561440092954,-1.3467755602965512,-0.2072764511143524,0.9878076543868911,1.0330801932944451,-0.650638117169729,0.32754154632188137,-0.32754154632188137,1.1800842741463942,-0.8864052604279183,1.9213041164592528,1.9213041164592528,-0.6326916550704758,1.9213041164592528,-0.7327245361673371,1.9213041164592528,-0.7261456722543318,1.9213041164592528,-0.6390325060712667,1.9213041164592528,-0.7901355443580452,1.9213041164592528,-0.8053528422182002,-0.5168919540706007,1.8005780871608432,0.8201303175314066,-0.530672331781474,1.4164793265426485,-0.5463299866322814
-0.4470704795128807,-1.1581060837157016,-0.5187379798935888,-0.9125844155750907,0.9878076543868911,-0.9679790654112208,1.5369526832365625,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,-0.5204798092260832,-0.5204798092260832,1.5805487427973264,-0.5204798092260832,-0.7327245361673371,-0.5204798092260832,-0.7261456722543318,-0.5204798092260832,-0.6390325060712667,-0.5204798092260832,-0.7901355443580452,-0.5204798092260832,-0.8053528422182002,-0.5168919540706007,-0.5553771908758497,-1.2193184163829003,-0.530672331781474,1.4164793265426485,-0.5463299866322814
2.2367837865062805,0.4339450637660131,1.1873193286227761,0.8917590654591498,0.9878076543868911,1.0330801932944451,-0.650638117169729,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,1.1281521496355325,-0.5204798092260832,-0.5204798092260832,-0.6326916550704758,-0.5204798092260832,1.3647693650750403,-0.5204798092260832,1.377134145681104,-0.5204798092260832,-0.6390325060712667,-0.5204798092260832,1.2656056383496348,-0.5204798092260832,1.2416917748072747,1.9346402901512623,-0.5553771908758497,0.8201303175314066,-0.530672331781474,-0.7059757112310322,-0.5463299866322814
-0.4470704795128807,-0.3416695978276427,-0.018916502789185198,-0.32105432606149664,-1.0123428337075158,1.0330801932944451,1.5369526832365625,0.32754154632188137,-0.32754154632188137,1.1800842741463942,-0.8864052604279183,-0.5204798092260832,-0.5204798092260832,1.5805487427973264,-0.5204798092260832,1.3647693650750403,-0.5204798092260832,1.377134145681104,-0.5204798092260832,-0.6390325060712667,-0.5204798092260832,-0.7901355443580452,-0.5204798092260832,-0.8053528422182002,-0.5168919540706007,1.8005780871608432,-1.2193184163829003,-0.530672331781474,1.4164793265426485,-0.5463299866322814
-0.4470704795128807,-1.2805715565989102,-1.5000541466085684,-1.000827981953239,0.9878076543868911,-0.9679790654112208,-0.650638117169729,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,1.9213041164592528,1.9213041164592528,-0.6326916550704758,1.9213041164592528,-0.7327245361673371,1.9213041164592528,-0.7261456722543318,1.9213041164592528,-0.6390325060712667,1.9213041164592528,-0.7901355443580452,1.9213041164592528,-0.8053528422182002,-0.5168919540706007,-0.5553771908758497,0.8201303175314066,-0.530672331781474,-0.7059757112310322,1.8303955932645344
-0.4470704795128807,-0.5866005435940603,-0.9902362399620764,-0.7413322578454831,-1.0123428337075158,-0.9679790654112208,-0.650638117169729,-3.0530478079177192,3.0530478079177197,-0.8473971070611402,-0.8864052604279183,-0.5204798092260832,-0.5204798092260832,-0.6326916550704758,-0.5204798092260832,-0.7327245361673371,-0.5204798092260832,1.377134145681104,-0.5204798092260832,1.5648656218569217,-0.5204798092260832,-0.7901355443580452,-0.5204798092260832,-0.8053528422182002,-0.5168919540706007,-0.5553771908758497,0.8201303175314066,-0.530672331781474,1.4164793265426485,-0.5463299866322814
-0.4470704795128807,0.9238069552988484,1.2906157672243532,1.4981547169683618,-1.0123428337075158,1.0330801932944451,-0.650638117169729,0.32754154632188137,-0.32754154632188137,1.1800842741463942,1.1281521496355325,-0.5204798092260832,-0.5204798092260832,-0.6326916550704758,-0.5204798092260832,1.3647693650750403,-0.5204798092260832,1.377134145681104,-0.5204798092260832,-0.6390325060712667,-0.5204798092260832,1.2656056383496348,-0.5204798092260832,1.2416917748072747,-0.5168919540706007,-0.5553771908758497,0.8201303175314066,1.8844019936803313,-0.7059757112310322,-0.5463299866322814
-0.4470704795128807,-0.5049568950052544,-1.4967220034278723,-0.8256440708280592,-1.0123428337075158,1.0330801932944451,-0.650638117169729,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,1.9213041164592528,1.9213041164592528,-0.6326916550704758,1.9213041164592528,-0.7327245361673371,1.9213041164592528,-0.7261456722543318,1.9213041164592528,-0.6390325060712667,1.9213041164592528,-0.7901355443580452,1.9213041164592528,-0.8053528422182002,1.9346402901512623,-0.5553771908758497,0.8201303175314066,-0.530672331781474,-0.7059757112310322,1.8303955932645344
2.2367837865062805,-0.8315314893604779,0.5175585493028753,-0.5898493096048472,0.9878076543868911,1.0330801932944451,-0.650638117169729,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,1.1281521496355325,-0.5204798092260832,-0.5204798092260832,-0.6326916550704758,-0.5204798092260832,-0.7327245361673371,-0.5204798092260832,-0.7261456722543318,-0.5204798092260832,-0.6390325060712667,-0.5204798092260832,-0.7901355443580452,-0.5204798092260832,1.2416917748072747,-0.5168919540706007,-0.5553771908758497,0.8201303175314066,-0.530672331781474,1.4164793265426485,-0.5463299866322814
2.2367837865062805,-0.17838230065003097,1.2123104024779965,0.23272651315416115,-1.0123428337075158,1.0330801932944451,-0.650638117169729,0.32754154632188137,-0.32754154632188137,1.1800842741463942,1.1281521496355325,-0.5204798092260832,-0.5204798092260832,-0.6326916550704758,-0.5204798092260832,-0.7327245361673371,-0.5204798092260832,-0.7261456722543318,-0.5204798092260832,1.5648656218569217,-0.5204798092260832,1.2656056383496348,-0.5204798092260832,1.2416917748072747,-0.5168919540706007,-0.5553771908758497,0.8201303175314066,1.8844019936803313,-0.7059757112310322,-0.5463299866322814
2.2367837865062805,0.10737046941078962,1.2373014763332166,0.5156139611153487,-1.0123428337075158,1.0330801932944451,-0.650638117169729,0.32754154632188137,-0.32754154632188137,1.1800842741463942,1.1281521496355325,-0.5204798092260832,-0.5204798092260832,-0.6326916550704758,-0.5204798092260832,-0.7327245361673371,-0.5204798092260832,1.377134145681104,-0.5204798092260832,-0.6390325060712667,-0.5204798092260832,1.2656056383496348,-0.5204798092260832,1.2416917748072747,-0.5168919540706007,-0.5553771908758497,-1.2193184163829003,-0.530672331781474,-0.7059757112310322,-0.5463299866322814
-0.4470704795128807,1.4544906711260865,-0.027246860740925263,0.90158844894808,-1.0123428337075158,1.0330801932944451,-0.650638117169729,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,-0.5204798092260832,-0.5204798092260832,-0.6326916550704758,-0.5204798092260832,1.3647693650750403,-0.5204798092260832,-0.7261456722543318,-0.5204798092260832,1.5648656218569217,-0.5204798092260832,1.2656056383496348,-0.5204798092260832,-0.8053528422182002,-0.5168919540706007,1.8005780871608432,-1.2193184163829003,-0.530672331781474,-0.7059757112310322,-0.5463299866322814
-0.4470704795128807,1.2912033739484747,0.8441085810110857,1.4771706398571627,0.9878076543868911,1.0330801932944451,1.5369526832365625,0.32754154632188137,-0.32754154632188137,1.1800842741463942,1.1281521496355325,-0.5204798092260832,-0.5204798092260832,-0.6326916550704758,-0.5204798092260832,-0.7327245361673371,-0.5204798092260832,1.377134145681104,-0.5204798092260832,-0.6390325060712667,-0.5204798092260832,-0.7901355443580452,-0.5204798092260832,1.2416917748072747,1.9346402901512623,-0.5553771908758497,-1.2193184163829003,1.8844019936803313,-0.7059757112310322,-0.5463299866322814
-0.4470704795128807,1.6177779683036984,0.07604957786065182,1.0541979108020538,0.9878076543868911,-0.9679790654112208,1.5369526832365625,-3.0530478079177192,3.0530478079177197,-0.8473971070611402,-0.8864052604279183,-0.5204798092260832,-0.5204798092260832,1.5805487427973264,-0.5204798092260832,1.3647693650750403,-0.5204798092260832,1.377134145681104,-0.5204798092260832,1.5648656218569217,-0.5204798092260832,1.2656056383496348,-0.5204798092260832,1.2416917748072747,-0.5168919540706007,1.8005780871608432,-1.2193184163829003,1.8844019936803313,-0.7059757112310322,-0.5463299866322814
-0.4470704795128807,-0.7498878407716721,-0.18219151864329017,-0.664663066631828,-1.0123428337075158,1.0330801932944451,1.5369526832365625,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,-0.5204798092260832,-0.5204798092260832,1.5805487427973264,-0.5204798092260832,1.3647693650750403,-0.5204798092260832,-0.7261456722543318,-0.5204798092260832,1.5648656218569217,-0.5204798092260832,-0.7901355443580452,-0.5204798092260832,-0.8053528422182002,-0.5168919540706007,-0.5553771908758497,-1.2193184163829003,-0.530672331781474,-0.7059757112310322,-0.5463299866322814
2.2367837865062805,0.10737046941078962,0.9873907377810147,0.4771137017418538,0.9878076543868911,1.0330801932944451,-0.650638117169729,0.32754154632188137,-0.32754154632188137,1.1800842741463942,1.1281521496355325,-0.5204798092260832,-0.5204798092260832,1.5805487427973264,-0.5204798092260832,1.3647693650750403,-0.5204798092260832,-0.7261456722543318,-0.5204798092260832,-0.6390325060712667,-0.5204798092260832,-0.7901355443580452,-0.5204798092260832,1.2416917748072747,-0.5168919540706007,-0.5553771908758497,0.8201303175314066,-0.530672331781474,1.4164793265426485,-0.5463299866322814
2.2367837865062805,0.06654864511638668,1.4655532842108947,0.5918855592890021,0.9878076543868911,1.0330801932944451,1.5369526832365625,0.32754154632188137,-0.32754154632188137,1.1800842741463942,1.1281521496355325,-0.5204798092260832,-0.5204798092260832,-0.6326916550704758,-0.5204798092260832,1.3647693650750403,-0.5204798092260832,1.377134145681104,-0.5204798092260832,1.5648656218569217,-0.5204798092260832,1.2656056383496348,-0.5204798092260832,1.2416917748072747,-0.5168919540706007,-0.5553771908758497,0.8201303175314066,-0.530672331781474,1.4164793265426485,-0.5463299866322814
-0.4470704795128807,-1.2805715565989102,-0.6836790673380422,-0.9900046158643047,-1.0123428337075158,-0.9679790654112208,-0.650638117169729,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,-0.5204798092260832,-0.5204798092260832,-0.6326916550704758,-0.5204798092260832,-0.7327245361673371,-0.5204798092260832,-0.7261456722543318,-0.5204798092260832,-0.6390325060712667,-0.5204798092260832,-0.7901355443580452,-0.5204798092260832,-0.8053528422182002,-0.5168919540706007,-0.5553771908758497,-1.2193184163829003,-0.530672331781474,-0.7059757112310322,1.8303955932645344
-0.4470704795128807,0.4339450637660131,-1.3484416318868993,-0.5708752861958787,-1.0123428337075158,1.0330801932944451,1.5369526832365625,0.32754154632188137,-0.32754154632188137,1.1800842741463942,-0.8864052604279183,1.9213041164592528,1.9213041164592528,-0.6326916550704758,1.9213041164592528,-0.7327245361673371,1.9213041164592528,-0.7261456722543318,1.9213041164592528,-0.6390325060712667,1.9213041164592528,-0.7901355443580452,1.9213041164592528,-0.8053528422182002,1.9346402901512623,-0.5553771908758497,0.8201303175314066,-0.530672331781474,-0.7059757112310322,-0.5463299866322814
-0.4470704795128807,0.5564105366492219,-0.6653522798442139,-0.051464156438142776,-1.0123428337075158,-0.9679790654112208,-0.650638117169729,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,-0.5204798092260832,-0.5204798092260832,-0.6326916550704758,-0.5204798092260832,-0.7327245361673371,-0.5204798092260832,-0.7261456722543318,-0.5204798092260832,-0.6390325060712667,-0.5204798092260832,-0.7901355443580452,-0.5204798092260832,-0.8053528422182002,-0.5168919540706007,-0.5553771908758497,-1.2193184163829003,-0.530672331781474,-0.7059757112310322,-0.5463299866322814
-0.4470704795128807,-1.1581060837157016,-1.5300434352348327,-0.9747635493309074,0.9878076543868911,-0.9679790654112208,-0.650638117169729,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,1.9213041164592528,1.9213041164592528,-0.6326916550704758,1.9213041164592528,-0.7327245361673371,1.9213041164592528,-0.7261456722543318,1.9213041164592528,-0.6390325060712667,1.9213041164592528,-0.7901355443580452,1.9213041164592528,-0.8053528422182002,-0.5168919540706007,-0.5553771908758497,-1.2193184163829003,-0.530672331781474,-0.7059757112310322,1.8303955932645344
-0.4470704795128807,-0.8315314893604779,-1.458402356849868,-0.8744154837349306,0.9878076543868911,1.0330801932944451,1.5369526832365625,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,1.9213041164592528,1.9213041164592528,-0.6326916550704758,1.9213041164592528,-0.7327245361673371,1.9213041164592528,-0.7261456722543318,1.9213041164592528,-0.6390325060712667,1.9213041164592528,-0.7901355443580452,1.9213041164592528,-0.8053528422182002,-0.5168919540706007,-0.5553771908758497,0.8201303175314066,-0.530672331781474,1.4164793265426485,-0.5463299866322814
-0.4470704795128807,0.8829851310044454,1.1706586127192962,1.3316074102121072,-1.0123428337075158,-0.9679790654112208,-0.650638117169729,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,1.1281521496355325,-0.5204798092260832,-0.5204798092260832,1.5805487427973264,-0.5204798092260832,1.3647693650750403,-0.5204798092260832,-0.7261456722543318,-0.5204798092260832,-0.6390325060712667,-0.5204798092260832,1.2656056383496348,-0.5204798092260832,1.2416917748072747,1.9346402901512623,-0.5553771908758497,0.8201303175314066,1.8844019936803313,-0.7059757112310322,-0.5463299866322814
-0.4470704795128807,1.209559725359669,1.6338265148360438,2.034794878459503,-1.0123428337075158,1.0330801932944451,-0.650638117169729,0.32754154632188137,-0.32754154632188137,1.1800842741463942,1.1281521496355325,-0.5204798092260832,-0.5204798092260832,1.5805487427973264,-0.5204798092260832,1.3647693650750403,-0.5204798092260832,1.377134145681104,-0.5204798092260832,1.5648656218569217,-0.5204798092260832,1.2656056383496348,-0.5204798092260832,1.2416917748072747,-0.5168919540706007,1.8005780871608432,-1.2193184163829003,-0.530672331781474,-0.7059757112310322,1.8303955932645344
-0.4470704795128807,0.35230141517720726,-1.4967220034278723,-0.6209499207338667,0.9878076543868911,1.0330801932944451,1.5369526832365625,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,1.9213041164592528,1.9213041164592528,-0.6326916550704758,1.9213041164592528,-0.7327245361673371,1.9213041164592528,-0.7261456722543318,1.9213041164592528,-0.6390325060712667,1.9213041164592528,-0.7901355443580452,1.9213041164592528,-0.8053528422182002,-0.5168919540706007,1.8005780871608432,0.8201303175314066,-0.530672331781474,-0.7059757112310322,1.8303955932645344
-0.4470704795128807,-1.2805715565989102,-1.5000541466085684,-1.000827981953239,-1.0123428337075158,-0.9679790654112208,-0.650638117169729,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,1.9213041164592528,1.9213041164592528,-0.6326916550704758,1.9213041164592528,-0.7327245361673371,1.9213041164592528,-0.7261456722543318,1.9213041164592528,-0.6390325060712667,1.9213041164592528,-0.7901355443580452,1.9213041164592528,-0.8053528422182002,-0.5168919540706007,-0.5553771908758497,-1.2193184163829003,-0.530672331781474,-0.7059757112310322,-0.5463299866322814
-0.4470704795128807,-0.7498878407716721,-1.311788056899243,-0.8450819527836964,-1.0123428337075158,1.0330801932944451,1.5369526832365625,0.32754154632188137,-0.32754154632188137,1.1800842741463942,-0.8864052604279183,1.9213041164592528,1.9213041164592528,-0.6326916550704758,1.9213041164592528,-0.7327245361673371,1.9213041164592528,-0.7261456722543318,1.9213041164592528,-0.6390325060712667,1.9213041164592528,-0.7901355443580452,1.9213041164592528,-0.8053528422182002,-0.5168919540706007,-0.5553771908758497,-1.2193184163829003,-0.530672331781474,-0.7059757112310322,1.8303955932645344
-0.4470704795128807,-0.790709665066075,-1.3251166296220271,-0.8630178165882161,0.9878076543868911,-0.9679790654112208,-0.650638117169729,-3.0530478079177192,3.0530478079177197,-0.8473971070611402,-0.8864052604279183,-0.5204798092260832,-0.5204798092260832,-0.6326916550704758,-0.5204798092260832,-0.7327245361673371,-0.5204798092260832,-0.7261456722543318,-0.5204798092260832,-0.6390325060712667,-0.5204798092260832,-0.7901355443580452,-0.5204798092260832,-0.8053528422182002,-0.5168919540706007,-0.5553771908758497,0.8201303175314066,-0.530672331781474,-0.7059757112310322,-0.5463299866322814
-0.4470704795128807,-0.2600259492388368,0.27097995393136914,-0.1439708037451978,-1.0123428337075158,1.0330801932944451,-0.650638117169729,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,-0.8864052604279183,-0.5204798092260832,-0.5204798092260832,-0.6326916550704758,-0.5204798092260832,1.3647693650750403,-0.5204798092260832,-0.7261456722543318,-0.5204798092260832,1.5648656218569217,-0.5204798092260832,1.2656056383496348,-0.5204798092260832,1.2416917748072747,-0.5168919540706007,-0.5553771908758497,0.8201303175314066,-0.530672331781474,1.4164793265426485,-0.5463299866322814
-0.4470704795128807,0.27065776658840135,1.1839871854420803,0.6698579721337738,0.9878076543868911,-0.9679790654112208,-0.650638117169729,0.32754154632188137,-0.32754154632188137,-0.8473971070611402,1.1281521496355325,-0.5204798092260832,-0.5204798092260832,1.5805487427973264,-0.5204798092260832,-0.7327245361673371,-0.5204798092260832,1.377134145681104,-0.5204798092260832,-0.6390325060712667,-0.5204798092260832,1.2656056383496348,-0.5204798092260832,1.2416917748072747,-0.5168919540706007,1.8005780871608432,0.8201303175314066,-0.530672331781474,1.4164793265426485,-0.5463299866322814
